XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
238095.14961719,2517193.13747541,429,431,216,5.13155923896864
238095.14961719,2517193.13747541,429,436,219,14.7926543506042
238100.14432566,2517194.31467019,431,429,216,5.13155923896864
238100.14432566,2517194.31467019,431,424,217,352.344452628857
238100.14432566,2517194.31467019,431,445,223,22.1299337398251
238082.27392488,2517199.24299487,436,421,218,150.862049149978
238082.27392488,2517199.24299487,436,429,219,14.7926543506042
238082.27392488,2517199.24299487,436,440,220,3.74989171790153
238080.85368577,2517202.71352923,440,436,220,3.74989171790153
238080.85368577,2517202.71352923,440,444,222,10.3010709553658
238080.85368577,2517202.71352923,440,456,228,342.710655797573
247012.97522286,2517198.38894515,441,442,221,531.224844726979
247369.31677275,2516876.34358129,442,441,221,531.224844726979
238080.36872542,2517212.74985999,444,440,222,10.3010709553658
238080.36872542,2517212.74985999,444,450,225,11.3330952728538
238108.14109888,2517212.85894324,445,431,223,22.1299337398251
238108.14109888,2517212.85894324,445,424,224,348.967460079436
238108.14109888,2517212.85894324,445,452,227,22.0228419173938
238108.14109888,2517212.85894324,445,486,244,312.739043710031
238087.81843249,2517221.00962932,450,444,225,11.3330952728538
238087.81843249,2517221.00962932,450,452,226,2.53302549047973
238087.81843249,2517221.00962932,450,456,229,345.311372114392
238090.25585124,2517221.69898261,452,450,226,2.53302549047973
238090.25585124,2517221.69898261,452,445,227,22.0228419173938
238090.25585124,2517221.69898261,452,486,243,314.435084102909
237750.36964736,2517289.03068368,456,440,228,342.710655797573
237750.36964736,2517289.03068368,456,450,229,345.311372114392
237750.36964736,2517289.03068368,456,460,230,522.013851072397
237236.88192394,2517382.99247704,460,456,230,522.013851072397
237236.88192394,2517382.99247704,460,462,231,62.5346326796607
237236.88192394,2517382.99247704,460,467,235,57.9625719565652
237175.38126654,2517393.17450781,462,460,231,62.5346326796607
237175.38126654,2517393.17450781,462,464,232,4.33337389360282
237175.38126654,2517393.17450781,462,467,234,15.5270628905225
237171.15295879,2517394.12295017,464,462,232,4.33337389360282
237171.15295879,2517394.12295017,464,466,233,43.3336977584422
237171.15295879,2517394.12295017,464,472,236,13.1666209936462
237128.94539956,2517403.21831103,466,464,233,43.3336977584422
237128.94539956,2517403.21831103,466,472,238,38.9090099340265
237128.94539956,2517403.21831103,466,490,246,698.050105334488
237183.09620936,2517404.26596473,467,462,234,15.5270628905225
237183.09620936,2517404.26596473,467,460,235,57.9625719565652
237183.09620936,2517404.26596473,467,473,237,1.97125901806721
237167.57779739,2517405.50922661,472,464,236,13.1666209936462
237167.57779739,2517405.50922661,472,466,238,38.9090099340265
237167.57779739,2517405.50922661,472,478,239,2.55196586182888
237181.92106567,2517405.84865213,473,467,237,1.97125901806721
237181.92106567,2517405.84865213,473,478,240,15.0248784794705
237181.92106567,2517405.84865213,473,482,242,68.3752791752827
237169.10341633,2517407.55495793,478,472,239,2.55196586182888
237169.10341633,2517407.55495793,478,473,240,15.0248784794705
237169.10341633,2517407.55495793,478,482,241,67.8291873589003
237182.10355074,2517474.10273373,482,478,241,67.8291873589003
237182.10355074,2517474.10273373,482,473,242,68.3752791752827
237182.10355074,2517474.10273373,482,570,285,4762.78740173305
238253.36266188,2517488.60497736,486,452,243,314.435084102909
238253.36266188,2517488.60497736,486,445,244,312.739043710031
238253.36266188,2517488.60497736,486,575,288,6397.65383537783
236440.86248575,2517520.75916893,490,419,245,709.380743171674
236440.86248575,2517520.75916893,490,466,246,698.050105334488
236440.86248575,2517520.75916893,490,494,247,14.2886045739904
236431.26150755,2517531.34148617,494,490,247,14.2886045739904
236431.26150755,2517531.34148617,494,516,258,7524.82339825027
236431.26150755,2517531.34148617,494,691,347,11246.6495050784
222021.45894128,2517559.26047974,495,351,248,3081.29152018295
222021.45894128,2517559.26047974,495,498,250,14.7965276653193
222021.45894128,2517559.26047974,495,525,263,2968.93252261512
222007.22438481,2517563.29961741,498,356,249,3065.70220885984
222007.22438481,2517563.29961741,498,495,250,14.7965276653193
222007.22438481,2517563.29961741,498,502,251,88.752126132252
222007.22438481,2517563.29961741,498,530,265,2975.31896357204
221921.81454024,2517587.39072138,502,498,251,88.752126132252
237101.69239532,2518046.68199215,503,504,252,111.817266620473
237101.69239532,2518046.68199215,503,505,253,173.20768802953
237101.69239532,2518046.68199215,503,507,254,70.2786523242869
237101.69239532,2518046.68199215,503,514,257,177.736988989601
236990.12621795,2518039.19272113,504,503,252,111.817266620473
236995.31584213,2517979.15613382,505,503,253,173.20768802953
237171.81338307,2518051.38688853,507,503,254,70.2786523242869
237171.81338307,2518051.38688853,507,510,255,38.5596117546834
237171.81338307,2518051.38688853,507,511,256,18.5724170233869
237174.65324693,2518012.93199506,510,507,255,38.5596117546834
237190.34421951,2518052.62897347,511,507,256,18.5724170233869
237091.66752833,2518224.13603872,514,503,257,177.736988989601
229494.77935472,2518538.99008922,516,494,258,7524.82339825027
229494.77935472,2518538.99008922,516,518,260,1188.90963746622
228338.56780410,2518752.30304860,518,425,259,1657.11239692966
228338.56780410,2518752.30304860,518,516,260,1188.90963746622
228338.56780410,2518752.30304860,518,522,262,3899.56037969416
228338.56780410,2518752.30304860,518,595,299,7816.25634952255
224867.69976567,2515479.06783727,521,522,261,4006.25568679114
224780.59531339,2519230.73074134,522,521,261,4006.25568679114
224780.59531339,2519230.73074134,522,518,262,3899.56037969416
224780.59531339,2519230.73074134,522,525,264,512.278930550541
224322.95041418,2519427.79327916,525,495,263,2968.93252261512
224322.95041418,2519427.79327916,525,522,264,512.278930550541
224322.95041418,2519427.79327916,525,530,266,10.7558801484821
224322.95041418,2519427.79327916,525,535,268,2221.99674776944
224314.85689863,2519434.87734323,530,498,265,2975.31896357204
224314.85689863,2519434.87734323,530,525,266,10.7558801484821
224314.85689863,2519434.87734323,530,540,270,2219.15904371259
247231.33336301,2519682.46280389,533,534,267,357.973600818502
247552.89739736,2519744.41514918,534,533,267,357.973600818502
225338.30552648,2521403.49770217,535,525,268,2221.99674776944
225338.30552648,2521403.49770217,535,538,269,1644.48443199723
225338.30552648,2521403.49770217,535,540,271,12.1751079179643
225338.30552648,2521403.49770217,535,543,272,6.75448097965442
226792.01549103,2520649.52694590,538,535,269,1644.48443199723
226792.01549103,2520649.52694590,538,543,273,1637.68044881549
225327.44030222,2521408.99134892,540,530,270,2219.15904371259
225327.44030222,2521408.99134892,540,535,271,12.1751079179643
225327.44030222,2521408.99134892,540,548,274,6.8865520400148
225341.37389221,2521409.51502260,543,535,272,6.75448097965442
225341.37389221,2521409.51502260,543,538,273,1637.68044881549
225341.37389221,2521409.51502260,543,548,275,12.1825813029151
225341.37389221,2521409.51502260,543,551,276,331.475357697787
225330.56223981,2521415.12959824,548,540,274,6.8865520400148
225330.56223981,2521415.12959824,548,543,275,12.1825813029151
225330.56223981,2521415.12959824,548,554,277,331.866017912235
225491.80247682,2521704.88359857,551,543,276,331.475357697787
225491.80247682,2521704.88359857,551,554,278,12.1990910545714
225491.80247682,2521704.88359857,551,557,279,212.989529039417
225481.16177763,2521710.84961426,554,548,277,331.866017912235
225481.16177763,2521710.84961426,554,551,278,12.1990910545714
225481.16177763,2521710.84961426,554,560,280,212.354502148024
225481.16177763,2521710.84961426,554,574,287,16407.9549956089
225588.37456074,2521894.71955183,557,551,279,212.989529039417
225588.37456074,2521894.71955183,557,560,281,12.1781583182852
225588.37456074,2521894.71955183,557,563,282,236.487086984387
225577.45647914,2521900.11427464,560,554,280,212.354502148024
225577.45647914,2521900.11427464,560,557,281,12.1781583182852
225577.45647914,2521900.11427464,560,566,283,238.773160240984
225706.79855778,2522099.22111384,563,557,282,236.487086984387
225706.79855778,2522099.22111384,563,566,284,12.1929844523694
225706.79855778,2522099.22111384,563,595,298,4710.54791770304
225697.06672754,2522106.56688474,566,560,283,238.773160240984
225697.06672754,2522106.56688474,566,563,284,12.1929844523694
225697.06672754,2522106.56688474,566,571,286,85.2050218769296
225697.06672754,2522106.56688474,566,600,300,4710.43869932701
237873.68956440,2522171.42987948,570,482,285,4762.78740173305
237873.68956440,2522171.42987948,570,579,18053,28.9971062509823
225682.57476581,2522190.52944029,571,566,286,85.2050218769296
210312.17904015,2522639.51138915,574,554,287,16407.9549956089
241160.34544503,2523164.25491971,575,486,288,6397.65383537783
241160.34544503,2523164.25491971,575,586,18054,12.704388749379
199613.94598794,2524220.70995214,577,156,289,22574.6953206472
237871.62047997,2522200.35307191,579,580,290,2377.73949940383
237871.62047997,2522200.35307191,579,570,18053,28.9971062509823
238231.42050870,2524478.29952410,580,579,290,2377.73949940383
238231.42050870,2524478.29952410,580,584,292,3486.53627014903
238231.42050870,2524478.29952410,580,780,390,3791.17444072344
255504.50615523,2524947.81205822,581,582,291,730.956051751539
255129.40020425,2525575.18138735,582,581,291,730.956051751539
255129.40020425,2525575.18138735,582,590,295,460.552441356213
241445.66905464,2525802.70010513,584,580,292,3486.53627014903
241445.66905464,2525802.70010513,584,657,18055,22.8589531648074
242259.85343447,2525825.27334352,585,586,293,2877.51357959765
242259.85343447,2525825.27334352,585,587,294,142.04578232369
241163.07414192,2523176.66280860,586,585,293,2877.51357959765
241163.07414192,2523176.66280860,586,575,18054,12.704388749379
242331.48762290,2525946.09468785,587,585,294,142.04578232369
242331.48762290,2525946.09468785,587,591,296,116.058344408362
242331.48762290,2525946.09468785,587,657,329,1291.02613319766
254890.42332267,2525968.86221833,590,582,295,460.552441356213
254890.42332267,2525968.86221833,590,594,297,35.8009971033252
254890.42332267,2525968.86221833,590,668,334,644.907514508724
242434.16504523,2525999.48504664,591,587,296,116.058344408362
242434.16504523,2525999.48504664,591,664,332,1590.2272826859
254873.48420892,2526000.40231691,594,590,297,35.8009971033252
254873.48420892,2526000.40231691,594,611,18056,39.3584029831461
228270.34980339,2526000.95797213,595,563,298,4710.54791770304
228270.34980339,2526000.95797213,595,518,299,7816.25634952255
228270.34980339,2526000.95797213,595,600,301,12.2582015939906
228270.34980339,2526000.95797213,595,671,336,382.415234273913
228260.69535290,2526008.51145425,600,566,300,4710.43869932701
228260.69535290,2526008.51145425,600,595,301,12.2582015939906
228260.69535290,2526008.51145425,600,674,337,377.834239766594
253733.16205263,2526014.44035085,603,604,302,8.38030636954942
253733.16205263,2526014.44035085,603,606,303,73.9104843754472
253733.16205263,2526014.44035085,603,620,311,47.537733668977
253734.13640321,2526006.11687947,604,603,302,8.38030636954942
253806.66076201,2526022.23133405,606,603,303,73.9104843754472
253806.66076201,2526022.23133405,606,607,304,5.36120638846587
253806.66076201,2526022.23133405,606,624,313,45.6844481063427
253807.22087986,2526016.89946741,607,606,304,5.36120638846587
254410.64385621,2525859.79852595,609,610,305,474.537626309619
254848.43427275,2526042.89825279,610,609,305,474.537626309619
254848.43427275,2526042.89825279,610,611,306,9.97213350352799
254848.43427275,2526042.89825279,610,716,358,1605.69274083661
254853.60608266,2526034.37206790,611,610,306,9.97213350352799
254853.60608266,2526034.37206790,611,594,18056,39.3584029831461
253536.04429300,2525976.89299940,613,614,307,66.4590035586197
253531.31175855,2526043.18328732,614,613,307,66.4590035586197
253531.31175855,2526043.18328732,614,616,308,180.121215860748
253531.31175855,2526043.18328732,614,644,322,102.436636852209
253710.69339388,2526059.48915465,616,614,308,180.121215860748
253710.69339388,2526059.48915465,616,618,309,56.309413472007
253710.69339388,2526059.48915465,616,620,310,18.5564590503208
253710.69339388,2526059.48915465,616,646,324,71.430994586004
253715.80205874,2526003.41196153,618,616,309,56.309413472007
253729.10482356,2526061.80463079,620,616,310,18.5564590503208
253729.10482356,2526061.80463079,620,603,311,47.537733668977
253729.10482356,2526061.80463079,620,624,312,73.7276288380406
253802.59360737,2526067.73437848,624,620,312,73.7276288380406
253802.59360737,2526067.73437848,624,606,313,45.6844481063427
253802.59360737,2526067.73437848,624,628,314,11.3533561175789
253802.59360737,2526067.73437848,624,636,318,10.4047135890299
253813.85311109,2526069.19118020,628,624,314,11.3533561175789
253813.85311109,2526069.19118020,628,629,315,50.8271716364169
253813.85311109,2526069.19118020,628,632,316,60.3432067165223
253813.85311109,2526069.19118020,628,638,319,9.67825392167032
253818.74982077,2526018.60043390,629,628,315,50.8271716364169
253873.94263431,2526074.71854801,632,628,316,60.3432067165223
253873.94263431,2526074.71854801,632,633,317,47.5482124035641
253873.94263431,2526074.71854801,632,640,320,46.0393395376695
253878.02406959,2526027.34583024,633,632,317,47.5482124035641
253802.53673170,2526078.13893662,636,624,318,10.4047135890299
253813.12667640,2526078.84213309,638,628,319,9.67825392167032
253919.79534424,2526078.85977697,640,632,320,46.0393395376695
253919.79534424,2526078.85977697,640,642,321,44.9246468732487
253919.79534424,2526078.85977697,640,649,325,68.7321650777555
253924.05644809,2526034.13766957,642,640,321,44.9246468732487
253558.29219138,2526116.42309101,644,614,322,102.436636852209
253558.29219138,2526116.42309101,644,646,323,146.605953579203
253558.29219138,2526116.42309101,644,652,326,65.8035113956524
253704.20862690,2526130.62518480,646,644,323,146.605953579203
253704.20862690,2526130.62518480,646,616,324,71.430994586004
253704.20862690,2526130.62518480,646,654,328,55.3635972776961
253900.52335263,2526140.53094273,649,640,325,68.7321650777555
253585.51771299,2526176.33029496,652,644,326,65.8035113956524
253585.51771299,2526176.33029496,652,654,327,114.062053777998
253585.51771299,2526176.33029496,652,660,330,208.056015841535
253699.18924893,2526185.76077900,654,652,327,114.062053777998
253699.18924893,2526185.76077900,654,646,328,55.3635972776961
253699.18924893,2526185.76077900,654,660,331,109.547585369972
253699.18924893,2526185.76077900,654,665,335,383.765109227307
241465.08295608,2525814.76792062,657,587,329,1291.02613319766
